price,volume,time,buy/sell,market/limit,misc
0.32180000,49.18883500,2025-02-11 05:15:05.934921741,s,m,
0.32320000,30.93102382,2025-02-11 05:15:51.041996717,b,l,
0.32330000,1546.31776160,2025-02-11 05:26:11.568121672,b,l,
0.32340000,1101.16028495,2025-02-11 05:26:11.568121672,b,l,
0.32340000,382.82498375,2025-02-11 05:26:11.568121672,b,l,
0.32390000,219.81610072,2025-02-11 05:53:44.233598948,b,l,
0.32430000,6.23493601,2025-02-11 05:55:18.826969385,b,l,
0.32500000,31.54574133,2025-02-11 05:55:51.848771811,b,l,
0.32530000,80.58282000,2025-02-11 06:15:56.878851175,b,l,
0.32550000,30.73140750,2025-02-11 06:35:36.344448090,b,m,
0.32660000,44.59974556,2025-02-11 06:49:17.161369801,s,m,
0.32730000,30.02083788,2025-02-11 06:49:26.102716923,b,l,
0.32610000,108.00000000,2025-02-11 06:49:33.205323935,s,l,
0.32600000,207.05986137,2025-02-11 06:49:33.205323935,s,l,
0.32790000,219.81610072,2025-02-11 06:52:17.273904562,b,l,
0.32800000,46.33078352,2025-02-11 06:52:20.020442247,b,l,
0.32850000,304.97102775,2025-02-11 06:52:21.253980875,b,m,
0.32900000,6.03941214,2025-02-11 07:19:33.722179174,b,m,
0.32910000,131.68787174,2025-02-11 07:21:09.486064434,b,l,
0.32750000,30.46412214,2025-02-11 07:55:26.853755951,b,m,
0.32710000,1101.16028495,2025-02-11 08:35:39.708890200,b,l,
0.32680000,40.99023500,2025-02-11 08:35:55.969480038,s,m,
0.32680000,44.75710800,2025-02-11 08:35:58.807100058,s,m,
0.32550000,47.79995200,2025-02-11 08:36:17.974491835,s,m,
0.32670000,108.00000000,2025-02-11 08:36:35.161800861,s,m,
0.32660000,126.41475800,2025-02-11 08:36:35.161800861,s,m,
0.32690000,108.00000000,2025-02-11 08:36:40.228764296,s,m,
0.32690000,130.20297300,2025-02-11 08:36:40.228764296,s,m,
0.32780000,360.28717000,2025-02-11 08:54:55.225164175,b,l,
0.32770000,224.83221500,2025-02-11 08:54:57.902223110,b,m,
0.32600000,1932.94753025,2025-02-11 09:19:23.279999733,s,l,
0.32470000,81.76360935,2025-02-11 09:33:38.420062065,s,l,
0.32430000,1509.94505451,2025-02-11 09:37:18.375844717,s,l,
0.32390000,219.81610072,2025-02-11 09:41:28.280717611,s,l,
0.32290000,32.43779946,2025-02-11 09:44:21.228863239,s,l,
0.32210000,80.70644537,2025-02-11 10:04:52.461470127,s,l,
0.32150000,30.44017716,2025-02-11 10:06:36.081569910,s,l,
