price,volume,time,buy/sell,market/limit,misc
2704.52000,0.01867424,2025-02-15 22:13:26.183031321,s,l,
2699.30000,0.03649915,2025-02-15 22:20:03.573261738,b,l,
2699.30000,0.00220390,2025-02-15 22:21:17.391214371,b,l,
2699.29000,0.03703977,2025-02-15 22:23:12.802030802,s,l,
2698.60000,0.03774997,2025-02-15 22:23:12.802030802,s,l,
2698.02000,0.00444770,2025-02-15 22:27:18.734383821,s,l,
2697.73000,0.00444819,2025-02-15 22:27:19.188030005,s,l,
2697.46000,0.17019144,2025-02-15 22:27:22.878754139,s,l,
2696.57000,0.00200000,2025-02-15 22:28:15.556983948,s,m,
2694.71000,0.00392490,2025-02-15 22:28:15.556983948,s,m,
2694.55000,0.00592611,2025-02-15 22:28:15.682152033,s,m,
2694.33000,0.00444819,2025-02-15 22:28:16.734892845,s,m,
2694.35000,0.00444770,2025-02-15 22:28:17.199790955,s,m,
2693.42000,0.00398076,2025-02-15 22:34:04.797382355,b,m,
2693.43000,0.08240130,2025-02-15 22:34:04.797382355,b,m,
2690.32000,0.01192766,2025-02-15 22:37:17.011759520,s,m,
2690.31000,0.00728597,2025-02-15 22:37:17.011759520,s,m,
2690.42000,0.01192728,2025-02-15 22:40:11.393357992,s,m,
2690.41000,0.01906818,2025-02-15 22:40:11.393357992,s,m,
2689.89000,0.07521172,2025-02-15 22:43:14.757648468,b,m,
2692.81000,0.00398348,2025-02-15 22:52:12.780897856,s,l,
2693.12000,0.01578096,2025-02-15 22:52:34.363644361,b,l,
2692.72000,0.07496242,2025-02-15 22:55:02.449360609,s,l,
2694.30000,0.01191364,2025-02-15 23:01:11.760080576,s,l,
2694.29000,1.86107851,2025-02-15 23:01:11.760080576,s,l,
2693.88000,0.01017498,2025-02-15 23:04:50.445804596,b,l,
2693.84000,0.00825066,2025-02-15 23:10:09.443822861,s,l,
2695.42000,0.07914665,2025-02-15 23:22:13.416765928,b,l,
2697.35000,0.02401219,2025-02-15 23:25:51.423126221,b,l,
2697.12000,0.01309124,2025-02-15 23:27:23.821789265,s,l,
2697.05000,0.00229592,2025-02-15 23:27:47.146123171,s,m,
2696.86000,0.00593129,2025-02-15 23:36:18.360935926,b,l,
2696.78000,0.00306313,2025-02-15 23:37:01.980103731,s,m,
2696.39000,0.01664307,2025-02-15 23:37:30.212084532,b,l,
2694.97000,0.04040000,2025-02-15 23:44:27.443312407,b,m,
2694.96000,0.00445276,2025-02-15 23:45:06.331759453,s,l,
2690.01000,0.01038405,2025-02-15 23:46:51.813073397,s,m,
2690.19000,0.01114913,2025-02-15 23:52:20.730623484,s,l,
2693.15000,0.01192823,2025-02-16 00:00:31.842599869,s,l,
2693.14000,0.17542938,2025-02-16 00:00:31.842599869,s,l,
2691.46000,0.00615774,2025-02-16 00:01:51.657181501,s,m,
2690.76000,0.03567765,2025-02-16 00:02:59.762145519,b,m,
2690.76000,0.01304000,2025-02-16 00:03:00.569743633,b,m,
2690.52000,0.01305000,2025-02-16 00:03:22.946587563,b,m,
2690.51000,0.01305000,2025-02-16 00:03:23.908761978,b,m,
2691.38000,0.01299000,2025-02-16 00:03:29.613096237,b,m,
2691.28000,0.01303000,2025-02-16 00:03:36.270017624,b,m,
2691.18000,0.00560000,2025-02-16 00:03:39.777682304,s,l,
2691.42000,0.07250046,2025-02-16 00:10:15.915835857,b,l,
2696.36000,0.03711719,2025-02-16 00:16:10.054758072,b,l,
2698.01000,0.01432867,2025-02-16 00:17:09.321664572,b,m,
2698.01000,0.08116866,2025-02-16 00:17:09.330539227,b,l,
2703.71000,0.00281713,2025-02-16 00:19:11.835279942,s,m,
2703.43000,0.01701272,2025-02-16 00:19:16.028638363,b,l,
2701.26000,0.21774540,2025-02-16 00:29:02.391463518,b,m,
2701.15000,0.05960000,2025-02-16 00:29:05.167419910,s,m,
2701.65000,0.04547445,2025-02-16 00:33:30.510471344,b,l,
2703.21000,0.00987165,2025-02-16 00:38:03.351305008,s,l,
2703.37000,0.03702140,2025-02-16 00:42:59.307852030,b,l,
2698.97000,0.22004179,2025-02-16 00:47:29.313291073,b,l,
2700.15000,0.02689160,2025-02-16 00:47:37.547310114,s,m,
2699.59000,0.09686540,2025-02-16 00:51:10.169633389,s,m,
2700.68000,0.00230631,2025-02-16 00:52:22.492872477,s,m,
2698.02000,0.00592666,2025-02-16 01:02:26.737917423,b,l,
2698.02000,0.10000000,2025-02-16 01:02:53.120014668,b,l,
2698.01000,0.13144116,2025-02-16 01:05:34.755902052,s,m,
2698.01000,0.18019351,2025-02-16 01:05:34.755902052,s,m,
2698.01000,0.04875236,2025-02-16 01:05:34.755902052,s,m,
2697.80000,0.01000666,2025-02-16 01:05:34.755902052,s,m,
2697.80000,0.00592666,2025-02-16 01:06:03.950615644,s,m,
2697.81000,0.00464821,2025-02-16 01:06:32.986609459,b,m,
2697.80000,0.05500000,2025-02-16 01:06:36.136491537,s,l,
2697.80000,0.09927191,2025-02-16 01:16:40.881417513,s,l,
2697.00000,0.03804085,2025-02-16 01:18:50.487199545,s,l,
2695.65000,0.28237277,2025-02-16 01:19:55.504637480,b,l,
2697.10000,0.03627897,2025-02-16 01:30:14.994650126,b,l,
2695.65000,0.03708979,2025-02-16 01:37:37.842996836,s,l,
2695.65000,0.03708979,2025-02-16 01:37:37.842996836,s,l,
2695.65000,0.03708979,2025-02-16 01:37:37.842996836,s,l,
2694.54000,0.00742252,2025-02-16 01:47:29.266056776,b,m,
2694.54000,0.25000000,2025-02-16 01:47:29.266056776,b,m,
2694.54000,0.34537182,2025-02-16 01:47:29.266056776,b,m,
2697.01000,0.00934263,2025-02-16 01:51:50.560578108,b,l,
2697.02000,0.01445601,2025-02-16 01:52:57.152165413,b,l,
2700.61000,0.09649116,2025-02-16 01:56:50.407367229,b,m,
2697.17000,0.00247625,2025-02-16 02:11:13.534355402,s,m,
2696.26000,0.00593415,2025-02-16 02:13:39.790935278,s,m,
2696.26000,0.00593415,2025-02-16 02:13:39.790935278,s,m,
2695.90000,0.02518713,2025-02-16 02:13:39.790935278,s,m,
2695.90000,0.14502350,2025-02-16 02:14:13.415588140,s,l,
2694.53000,0.05303381,2025-02-16 02:14:14.760519981,s,m,
2691.67000,0.00445820,2025-02-16 02:16:27.800916910,s,m,
2691.67000,0.00445820,2025-02-16 02:16:27.800916910,s,m,
2691.67000,0.00809632,2025-02-16 02:16:27.800916910,s,m,
2691.68000,0.01039235,2025-02-16 02:16:29.239529133,s,m,
2694.30000,0.00593415,2025-02-16 02:18:15.807420969,s,m,
2694.34000,0.00445820,2025-02-16 02:18:16.799103260,s,m,
2695.92000,0.00786334,2025-02-16 02:20:25.770444155,s,l,
2695.93000,0.00664823,2025-02-16 02:21:26.774350643,s,m,
2695.40000,0.14335177,2025-02-16 02:21:26.774350643,s,m,
2698.97000,0.00552079,2025-02-16 02:38:42.370739460,b,m,
2699.08000,0.38676769,2025-02-16 02:38:42.370739460,b,m,
2696.55000,0.00415316,2025-02-16 02:40:42.274071693,b,l,
2696.55000,0.00177433,2025-02-16 02:40:42.274071693,b,l,
2696.28000,0.00419414,2025-02-16 02:40:53.470017910,b,l,
2696.28000,0.00173937,2025-02-16 02:40:53.470017910,b,l,
2695.73000,0.00498935,2025-02-16 02:41:12.216212988,b,l,
2695.89000,0.00422961,2025-02-16 02:41:12.216212988,b,l,
2695.35000,0.00458130,2025-02-16 02:41:37.529095411,b,m,
2695.46000,0.02860098,2025-02-16 02:41:37.529095411,b,m,
2696.63000,0.00667641,2025-02-16 02:43:26.184440851,s,l,
2695.92000,0.00592749,2025-02-16 02:46:16.362944365,s,m,
2696.34000,0.00593351,2025-02-16 02:46:27.833822727,s,m,
2696.35000,0.00534128,2025-02-16 02:46:28.285422325,b,m,
2696.54000,0.00133513,2025-02-16 02:46:28.285422325,b,m,
2694.80000,0.00507362,2025-02-16 02:47:09.123199224,b,l,
2695.03000,0.00316129,2025-02-16 02:47:09.123199224,b,l,
2695.27000,0.00514991,2025-02-16 02:47:44.783949375,b,m,
2695.48000,0.15470646,2025-02-16 02:47:44.783949375,b,m,
2695.23000,13.03056673,2025-02-16 02:48:15.347238541,s,m,
2691.69000,0.01260852,2025-02-16 02:53:47.951152086,s,l,
2691.69000,0.02453584,2025-02-16 02:54:16.550323009,s,l,
2691.30000,0.25000000,2025-02-16 02:58:51.009473801,b,m,
2691.30000,0.12098298,2025-02-16 02:58:51.009473801,b,m,
2690.95000,0.01192502,2025-02-16 02:59:19.348816395,s,m,
2690.93000,0.86013298,2025-02-16 02:59:19.348816395,s,m,
2691.10000,0.01192207,2025-02-16 03:02:37.435782671,s,m,
2691.03000,3.70423765,2025-02-16 03:02:37.435782671,s,m,
2692.90000,0.00683568,2025-02-16 03:06:27.122403145,b,l,
2692.95000,0.01192008,2025-02-16 03:06:34.145826340,b,m,
2692.96000,0.01095836,2025-02-16 03:06:34.145826340,b,m,
2690.53000,0.01192162,2025-02-16 03:13:22.258865595,b,l,
2690.53000,0.58103467,2025-02-16 03:13:22.258865595,b,l,
2691.59000,0.00297222,2025-02-16 03:21:55.201193810,s,l,
2690.53000,0.00936990,2025-02-16 03:26:03.165227413,s,l,
2690.54000,0.01191613,2025-02-16 03:29:39.759071827,b,m,
2690.57000,0.03219182,2025-02-16 03:29:39.759071827,b,m,
2690.53000,0.02779047,2025-02-16 03:35:29.541420221,s,m,
2690.53000,0.03716037,2025-02-16 03:35:29.541420221,s,m,
2690.53000,0.03716037,2025-02-16 03:35:29.541420221,s,m,
2690.53000,0.03716037,2025-02-16 03:35:29.541420221,s,m,
2690.53000,0.03716037,2025-02-16 03:35:29.541420221,s,m,
2693.52000,0.16978984,2025-02-16 03:46:36.596010208,b,l,
2698.08000,0.01187032,2025-02-16 03:48:40.567493439,b,l,
2698.09000,0.00634249,2025-02-16 03:48:40.567493439,b,l,
2697.75000,0.00667139,2025-02-16 03:49:27.326723337,b,l,
2697.75000,0.01186912,2025-02-16 03:49:28.413520575,b,l,
2697.96000,0.00517998,2025-02-16 03:49:28.413520575,b,l,
2697.77000,0.00912996,2025-02-16 03:50:00.038604975,b,l,
2697.76000,0.00667208,2025-02-16 03:52:04.777907372,b,l,
2696.06000,0.00913575,2025-02-16 03:55:00.041526318,b,l,
2698.16000,0.06297749,2025-02-16 03:58:30.327698946,s,m,
2699.99000,0.07331964,2025-02-16 04:04:19.301356554,s,l,
2700.00000,0.00614396,2025-02-16 04:05:59.566354752,b,m,
2700.00000,0.01861413,2025-02-16 04:06:35.196939945,b,l,
2700.00000,0.03640004,2025-02-16 04:07:35.728765488,b,l,
2700.00000,0.01000000,2025-02-16 04:08:29.688701868,b,l,
2698.58000,0.05523874,2025-02-16 04:22:29.537563562,b,m,
2700.00000,0.00036134,2025-02-16 04:25:44.109272957,b,l,
2700.00000,0.13164504,2025-02-16 04:26:09.548280001,b,m,
2699.60000,0.01768991,2025-02-16 04:28:21.797556877,b,l,
2699.56000,0.00222259,2025-02-16 04:29:37.624611378,b,l,
2698.25000,0.00592641,2025-02-16 04:32:16.368956327,b,l,
2698.11000,0.00592977,2025-02-16 04:32:26.445870638,b,l,
2699.99000,0.00667208,2025-02-16 04:34:04.048274517,s,m,
2699.99000,0.00667139,2025-02-16 04:34:16.015779495,s,m,
2699.99000,0.00592977,2025-02-16 04:36:15.901441813,s,m,
2699.99000,0.00592641,2025-02-16 04:36:15.906508923,s,m,
2700.00000,0.00666667,2025-02-16 04:36:26.827667475,b,l,
2700.00000,0.01703704,2025-02-16 04:36:27.605286121,b,l,
2700.00000,0.00245607,2025-02-16 04:37:24.740400791,b,l,
2700.00000,0.00666667,2025-02-16 04:37:25.560134649,b,l,
2700.00000,0.24184524,2025-02-16 04:39:01.461054564,b,l,
2700.00000,0.24180174,2025-02-16 04:39:26.365296364,b,l,
2700.00000,0.24179843,2025-02-16 04:39:47.957777977,b,l,
2700.00000,0.00592593,2025-02-16 04:40:29.538583279,b,l,
2700.00000,0.00592593,2025-02-16 04:41:25.985737085,b,l,
2700.00000,0.00426608,2025-02-16 04:42:03.335491896,b,l,
2700.00000,0.02812753,2025-02-16 04:42:15.457882166,b,m,
2700.00000,1.82448458,2025-02-16 04:47:56.733134985,b,l,
2700.00000,0.15549626,2025-02-16 04:50:48.000754118,b,l,
2700.00000,0.31008028,2025-02-16 04:50:48.053262949,b,l,
2700.00000,1.70000000,2025-02-16 04:50:48.066691875,b,l,
2700.00000,0.00425704,2025-02-16 04:50:48.075116396,b,l,
2701.95000,0.11835707,2025-02-16 04:52:54.649887085,b,m,
2702.82000,0.01184855,2025-02-16 04:52:54.649887085,b,m,
2702.83000,0.01688958,2025-02-16 04:52:54.649887085,b,m,
2703.38000,0.05089602,2025-02-16 04:57:30.178244591,s,l,
2703.75000,0.00823491,2025-02-16 04:57:34.773182392,s,l,
2703.76000,0.01184573,2025-02-16 04:58:14.385855198,b,m,
2703.77000,0.97437462,2025-02-16 04:58:14.385855198,b,m,
2700.49000,0.00817450,2025-02-16 05:03:13.134137392,b,l,
2699.30000,0.00592593,2025-02-16 05:05:40.397168159,s,m,
2698.73000,0.00592593,2025-02-16 05:06:16.053146601,s,m,
2698.73000,0.00614396,2025-02-16 05:06:27.259945393,s,m,
2698.73000,0.00666667,2025-02-16 05:10:04.265209913,s,m,
2698.73000,0.00666667,2025-02-16 05:10:16.138684750,s,m,
2698.87000,0.00555786,2025-02-16 05:13:16.211876631,s,m,
2700.06000,0.01186794,2025-02-16 05:22:16.188263655,b,l,
2700.07000,0.06152741,2025-02-16 05:22:16.188263655,b,l,
2702.16000,0.00592119,2025-02-16 05:29:12.055364132,b,l,
2702.16000,0.00592119,2025-02-16 05:29:12.146966696,b,l,
2702.16000,0.00666134,2025-02-16 05:29:12.153511524,b,l,
2702.16000,0.00666134,2025-02-16 05:29:12.314364433,b,l,
2700.89000,0.01186700,2025-02-16 05:32:27.481344700,b,l,
2700.90000,0.00515642,2025-02-16 05:32:27.481344700,b,l,
2703.75000,0.03701494,2025-02-16 05:40:30.131293534,b,l,
2707.28000,0.00763602,2025-02-16 05:40:53.040749788,s,l,
2707.28000,0.00664823,2025-02-16 05:40:59.109078646,s,l,
2707.28000,0.00921896,2025-02-16 05:40:59.894993544,s,l,
2706.60000,0.01184988,2025-02-16 05:41:14.812622786,b,m,
2706.63000,0.17372640,2025-02-16 05:41:14.812622786,b,m,
2707.29000,0.00967045,2025-02-16 05:46:00.898945332,b,l,
2707.29000,0.01207455,2025-02-16 05:46:04.395935774,b,l,
2707.53000,0.00544142,2025-02-16 05:46:35.737257719,b,l,
2708.04000,0.00540467,2025-02-16 05:47:13.544217825,b,l,
2709.72000,0.00247263,2025-02-16 05:47:41.114547253,b,l,
2710.20000,0.28810596,2025-02-16 05:47:41.243987560,b,l,
2711.40000,0.03589445,2025-02-16 05:47:47.733425856,b,l,
2714.06000,0.05544193,2025-02-16 05:47:51.926890612,b,l,
2714.30000,0.03681940,2025-02-16 05:47:51.952245951,b,l,
2714.80000,0.03626142,2025-02-16 05:47:52.129483700,b,l,
2716.65000,0.00817450,2025-02-16 05:47:53.202151775,s,l,
2720.00000,0.28551174,2025-02-16 05:47:59.663927317,b,l,
2720.00000,0.39700000,2025-02-16 05:47:59.668802023,b,l,
2720.00000,0.15600000,2025-02-16 05:47:59.669414043,b,l,
2720.00000,0.17412446,2025-02-16 05:47:59.718697071,b,l,
2720.00000,0.28737855,2025-02-16 05:47:59.768083572,b,l,
2722.08000,0.01179113,2025-02-16 05:48:00.562162876,b,l,
2722.10000,0.00507423,2025-02-16 05:48:00.562162876,b,l,
2720.87000,0.01179482,2025-02-16 05:48:11.471610069,b,l,
2722.52000,0.01179482,2025-02-16 05:48:11.487097263,b,l,
2722.66000,0.03135225,2025-02-16 05:48:11.487097263,b,l,
2721.74000,0.26000000,2025-02-16 05:48:11.572406530,b,l,
2723.80000,0.01179482,2025-02-16 05:48:11.572406530,b,l,
2725.49000,0.01121481,2025-02-16 05:48:13.108994961,s,l,
2725.47000,0.04317988,2025-02-16 05:48:13.108994961,s,l,
2723.58000,0.00224592,2025-02-16 05:48:20.249406338,s,l,
2716.65000,0.01403705,2025-02-16 05:51:27.391581774,s,m,
2716.65000,0.00449185,2025-02-16 05:51:32.292762041,s,l,
2716.65000,0.00000530,2025-02-16 05:52:47.083933592,s,l,
2714.05000,0.01322106,2025-02-16 05:52:49.771522760,s,m,
2714.05000,0.11763651,2025-02-16 05:54:10.137572527,s,l,
2709.27000,0.00915107,2025-02-16 05:55:35.511139631,b,l,
2709.39000,0.14673309,2025-02-16 05:57:44.549608946,b,m,
2707.53000,0.03816914,2025-02-16 06:01:17.466511488,s,m,
2707.77000,0.00592119,2025-02-16 06:01:52.611149311,s,m,
2707.69000,0.00592119,2025-02-16 06:02:16.114138126,s,m,
2708.55000,0.14678585,2025-02-16 06:02:46.575591803,b,m,
2710.45000,0.23374633,2025-02-16 06:03:20.689224243,b,m,
2710.53000,0.36200123,2025-02-16 06:05:19.581594706,b,m,
2710.31000,0.00801805,2025-02-16 06:05:32.068289757,b,l,
2708.23000,0.00666134,2025-02-16 06:09:28.111891031,s,m,
2707.68000,0.00666134,2025-02-16 06:10:16.297946930,s,m,
2708.95000,0.01175993,2025-02-16 06:11:15.496874332,s,l,
2708.95000,0.00893395,2025-02-16 06:11:15.496874332,s,l,
2710.89000,0.01175226,2025-02-16 06:15:07.522719383,b,l,
2710.89000,0.00496906,2025-02-16 06:15:07.522719383,b,l,
2710.89000,0.00663989,2025-02-16 06:18:27.503198385,b,l,
2711.58000,0.00663588,2025-02-16 06:22:09.710114002,b,l,
2711.23000,0.01860723,2025-02-16 06:23:22.540679932,s,l,
2715.81000,0.03431476,2025-02-16 06:29:31.584781408,s,m,
2712.75000,0.01179901,2025-02-16 06:51:22.104773283,b,m,
2712.87000,0.35450549,2025-02-16 06:51:22.104773283,b,m,
2712.85000,0.00663989,2025-02-16 06:51:28.238187551,s,m,
2712.59000,0.00663588,2025-02-16 06:51:40.393251419,s,m,
2712.47000,0.00589704,2025-02-16 06:52:18.325860262,b,l,
2711.08000,0.00589999,2025-02-16 06:55:11.406322956,b,l,
2710.99000,0.00589999,2025-02-16 06:55:52.091398478,s,m,
2710.88000,0.00200000,2025-02-16 06:56:16.186280251,s,m,
2710.57000,0.00525088,2025-02-16 06:57:27.896539211,b,l,
2710.56000,0.00442713,2025-02-16 07:00:47.608838558,s,l,
2708.91000,0.01183157,2025-02-16 07:00:47.608838558,s,l,
2708.82000,1.00000000,2025-02-16 07:00:47.608838558,s,l,
2708.79000,1.96644130,2025-02-16 07:00:47.608838558,s,l,
2708.93000,0.00389704,2025-02-16 07:02:15.385214090,s,m,
2708.80000,0.00442713,2025-02-16 07:02:16.620920658,s,m,
2707.14000,0.18019351,2025-02-16 07:07:17.766530275,s,l,
2703.89000,0.08297084,2025-02-16 07:09:02.458103657,b,m,
2704.97000,0.01186866,2025-02-16 07:15:57.351553679,s,l,
2704.96000,0.06277408,2025-02-16 07:15:57.351553679,s,l,
2698.73000,0.10000000,2025-02-16 07:21:04.791665792,s,m,
2698.73000,0.04480327,2025-02-16 07:21:25.953110695,s,l,
2693.30000,0.00880100,2025-02-16 07:28:18.731205463,b,l,
2693.63000,0.01192146,2025-02-16 07:28:29.555970669,b,m,
2693.63000,1.05806823,2025-02-16 07:28:29.555970669,b,m,
2696.19000,0.01190972,2025-02-16 07:30:47.386663198,s,m,
2696.18000,0.02648446,2025-02-16 07:30:47.386663198,s,m,
2695.78000,0.03838468,2025-02-16 07:34:01.772781134,s,m,
2696.72000,0.50335522,2025-02-16 07:43:54.123372555,s,m,
2698.25000,0.01191019,2025-02-16 07:48:12.028421879,b,m,
2698.26000,0.00508974,2025-02-16 07:48:12.028421879,b,m,
2694.15000,0.01192636,2025-02-16 07:54:56.208027124,b,m,
2694.16000,0.41703651,2025-02-16 07:54:56.208027124,b,m,
2693.31000,0.03128000,2025-02-16 07:55:56.479894161,s,m,
2693.32000,0.29796357,2025-02-16 07:56:48.798467159,b,l,
2693.31000,0.13891833,2025-02-16 07:56:56.076898575,s,l,
2692.56000,0.01703704,2025-02-16 07:57:52.327085495,s,m,
2692.56000,0.01702342,2025-02-16 07:58:04.881315947,s,m,
2692.56000,0.01704910,2025-02-16 07:58:16.179489613,s,m,
2692.56000,0.07613572,2025-02-16 07:58:21.511760473,s,l,
2692.57000,0.00351638,2025-02-16 07:59:14.259424447,b,m,
2694.84000,0.00288271,2025-02-16 07:59:14.259424447,b,m,
2695.79000,0.02173462,2025-02-16 08:02:14.810045481,b,m,
2695.79000,0.14750000,2025-02-16 08:02:35.195215940,b,m,
2695.79000,0.00052171,2025-02-16 08:04:30.879958153,b,l,
2696.44000,0.01192795,2025-02-16 08:09:19.816482544,b,m,
2696.52000,0.37804384,2025-02-16 08:09:19.816482544,b,m,
2698.02000,0.03709502,2025-02-16 08:19:11.284508944,b,m,
2698.02000,0.03710025,2025-02-16 08:19:11.284508944,b,m,
2698.69000,0.01191453,2025-02-16 08:19:11.284508944,b,m,
2698.70000,0.20846503,2025-02-16 08:19:11.284508944,b,m,
2698.44000,0.08900000,2025-02-16 08:19:14.416132450,s,l,
2698.55000,0.00222350,2025-02-16 08:19:16.685052395,b,m,
2699.95000,0.01190460,2025-02-16 08:28:24.769203186,b,m,
2700.18000,0.02337010,2025-02-16 08:28:24.769203186,b,m,
2700.69000,0.01190396,2025-02-16 08:29:05.033973455,b,l,
2701.01000,0.01190386,2025-02-16 08:29:36.684600115,b,l,
2701.24000,2.56884238,2025-02-16 08:29:36.684600115,b,l,
2700.00000,0.01190541,2025-02-16 08:30:56.424330473,b,l,
2700.36000,0.35462948,2025-02-16 08:30:56.424330473,b,l,
2699.19000,0.01190460,2025-02-16 08:32:01.781038523,b,m,
2699.32000,0.09851807,2025-02-16 08:32:01.781038523,b,m,
2702.42000,1.47657275,2025-02-16 08:34:17.449107409,s,m,
2704.42000,0.00554647,2025-02-16 08:35:50.078644514,b,m,
2703.64000,0.00591795,2025-02-16 08:37:34.315678596,s,l,
2703.64000,0.00591795,2025-02-16 08:37:34.315678596,s,l,
2701.16000,0.00541773,2025-02-16 08:38:33.971023560,b,l,
2699.04000,0.00444603,2025-02-16 08:40:49.773497105,s,l,
2699.04000,0.00444603,2025-02-16 08:40:49.773497105,s,l,
2698.55000,0.01190970,2025-02-16 08:40:50.368495464,s,l,
2698.55000,0.01190970,2025-02-16 08:40:50.571798563,s,l,
2698.55000,0.01190970,2025-02-16 08:40:50.784746885,s,l,
2698.55000,0.00132083,2025-02-16 08:40:50.994044065,s,l,
2698.55000,0.01058887,2025-02-16 08:40:50.994044065,s,l,
2698.55000,0.01190970,2025-02-16 08:40:51.201434135,s,l,
2698.55000,0.01191108,2025-02-16 08:40:51.402271509,s,l,
2698.55000,0.00264028,2025-02-16 08:40:51.835268497,s,l,
2698.55000,0.00927082,2025-02-16 08:40:51.835268497,s,l,
2698.55000,0.01191110,2025-02-16 08:40:52.270890474,s,l,
2698.55000,0.01191110,2025-02-16 08:40:52.481233358,s,l,
2698.55000,0.00395691,2025-02-16 08:40:53.142223597,s,l,
2698.55000,0.00795419,2025-02-16 08:40:53.142223835,s,l,
2698.55000,0.01191372,2025-02-16 08:40:53.573342800,s,l,
2698.55000,0.01191373,2025-02-16 08:40:54.005078316,s,l,
2698.55000,0.00526829,2025-02-16 08:40:54.435455084,s,l,
2698.55000,0.00664544,2025-02-16 08:40:54.435455084,s,l,
2698.55000,0.03040449,2025-02-16 08:40:54.439980268,s,l,
2695.34000,0.01036398,2025-02-16 08:46:51.967329502,s,m,
2695.34000,0.01036398,2025-02-16 08:46:52.192016125,s,m,
2695.58000,0.01480056,2025-02-16 08:54:31.289112091,s,l,
2694.93000,0.01203368,2025-02-16 09:09:19.066623211,s,m,
2694.92000,0.93137537,2025-02-16 09:09:19.066623211,s,m,
2695.03000,0.01203379,2025-02-16 09:09:31.045606613,s,m,
2694.83000,0.00332508,2025-02-16 09:09:31.045606613,s,m,
2696.00000,0.01213007,2025-02-16 09:12:28.831976414,s,m,
2695.99000,0.48466993,2025-02-16 09:12:28.831976414,s,m,
2693.52000,0.00546564,2025-02-16 09:15:52.163034916,b,m,
2694.89000,0.01874482,2025-02-16 09:25:56.430107355,s,l,
2695.42000,0.03000000,2025-02-16 09:26:06.142445803,s,l,
2698.16000,0.01033021,2025-02-16 09:29:32.679023504,s,l,
2696.88000,0.01229379,2025-02-16 09:30:41.202383041,b,m,
2697.16000,0.34567446,2025-02-16 09:30:41.202383041,b,m,
2698.55000,0.00839682,2025-02-16 09:34:01.699723959,b,m,
2698.46000,0.02415811,2025-02-16 09:35:51.230707645,b,m,
2698.40000,0.03806903,2025-02-16 09:37:06.251354218,s,l,
2698.43000,0.12415783,2025-02-16 09:37:17.848753214,b,m,
2698.55000,0.02869104,2025-02-16 09:38:10.783024311,b,m,
2698.55000,0.01889086,2025-02-16 09:38:10.783024549,b,m,
2698.54000,0.09455672,2025-02-16 09:38:21.772291422,s,m,
2698.54000,0.33544328,2025-02-16 09:38:21.772291422,s,m,
2698.55000,0.01821228,2025-02-16 09:38:47.376434326,b,l,
2698.55000,0.03708718,2025-02-16 09:38:47.376434326,b,l,
2698.55000,0.03708965,2025-02-16 09:38:47.376434326,b,l,
2698.55000,0.03710493,2025-02-16 09:38:47.376434326,b,l,
2702.11000,0.00555113,2025-02-16 09:40:30.388399839,b,m,
2702.20000,0.00222048,2025-02-16 09:40:36.005103827,b,m,
2702.60000,0.69451314,2025-02-16 09:41:14.118183374,b,m,
2702.45000,0.00591878,2025-02-16 09:44:06.642050505,b,l,
2702.31000,0.00592056,2025-02-16 09:44:27.515622853,b,l,
2701.66000,0.01235502,2025-02-16 09:45:46.225298405,b,l,
2701.66000,0.00533536,2025-02-16 09:45:46.225298405,b,l,
2700.55000,0.00444354,2025-02-16 09:46:47.343911648,s,l,
2700.55000,0.01423495,2025-02-16 09:46:47.343911648,s,l,
2704.03000,0.19938942,2025-02-16 09:56:08.031299353,s,l,
2703.87000,0.80061058,2025-02-16 09:56:08.031299353,s,l,
2705.45000,0.01238627,2025-02-16 09:58:51.251532078,b,l,
2705.69000,0.01181425,2025-02-16 09:58:51.251532078,b,l,
2704.92000,0.36370880,2025-02-16 10:00:17.754771233,s,m,
2704.82000,0.00549022,2025-02-16 10:01:15.549036980,b,l,
2704.84000,0.01240017,2025-02-16 10:01:40.431601763,b,m,
2704.84000,0.02458207,2025-02-16 10:01:40.431602001,b,m,
2704.84000,0.04777884,2025-02-16 10:05:07.744622946,s,m,
2704.84000,0.06864977,2025-02-16 10:06:47.480759144,s,l,
2703.43000,0.00209282,2025-02-16 10:07:21.080056429,b,l,
2704.13000,0.00727418,2025-02-16 10:08:13.291015625,s,l,
2704.73000,0.04218892,2025-02-16 10:10:35.342019320,b,m,
2704.96000,0.02900000,2025-02-16 10:10:53.505736351,b,m,
2704.96000,0.15080669,2025-02-16 10:11:59.371134281,b,l,
2705.21000,0.02013000,2025-02-16 10:14:06.888814449,b,l,
2705.21000,0.15966321,2025-02-16 10:14:12.451498508,b,l,
2705.19000,0.35027844,2025-02-16 10:26:22.838411570,b,m,
2704.14000,0.15681000,2025-02-16 10:26:26.805074215,b,m,
2704.13000,0.01036232,2025-02-16 10:31:28.250681162,s,m,
2704.13000,0.00592056,2025-02-16 10:31:52.637448549,s,m,
2704.13000,0.15391750,2025-02-16 10:33:47.598674774,s,l,
2703.22000,0.65175996,2025-02-16 10:44:13.486466169,s,l,
2700.56000,0.03702235,2025-02-16 10:54:05.022330046,s,l,
2700.56000,0.03702235,2025-02-16 10:54:05.022330046,s,l,
2700.56000,0.03702235,2025-02-16 10:54:05.022330046,s,l,
2700.56000,0.03702235,2025-02-16 10:54:05.022330046,s,l,
